epsilon,episode_length,cumulative_reward
0.049911691230058335,27,1221.127777777778
0.049911691230058335,126,1120.1444444444444
0.049911691230058335,29,1161.1888888888889
0.049911691230058335,21,1143.4722222222222
0.049911691230058335,4,1097.5833333333335
0.049911691230058335,108,1273.2
0.049911691230058335,148,1248.9222222222222
0.049911691230058335,25,1165.9555555555555
0.049911691230058335,2,1088.9944444444445
0.049911691230058335,219,1267.4499999999998
0.049911691230058335,110,1309.5666666666666
0.049911691230058335,15,1101.3000000000002
0.049911691230058335,134,1381.6777777777775
0.049911691230058335,42,1178.4388888888889
0.049911691230058335,4,1100.4333333333334
0.049911691230058335,51,1247.6055555555556
0.049911691230058335,4,1100.9166666666667
0.049911691230058335,49,1157.6166666666668
0.049911691230058335,328,1494.8111111111111
0.049911691230058335,137,1261.2722222222221
0.049911691230058335,16,1182.0666666666666
0.049911691230058335,79,1240.8722222222223
0.049911691230058335,19,1116.6499999999999
0.049911691230058335,60,1230.7277777777776
0.049911691230058335,112,1398.0277777777778
0.049911691230058335,67,1348.338888888889
0.049911691230058335,60,1211.6499999999999
0.049911691230058335,143,1049.6055555555556
0.049911691230058335,32,1157.2888888888888
0.049911691230058335,27,1120.4166666666665
0.049911691230058335,52,1199.7555555555555
0.049911691230058335,60,1165.9333333333334
0.049911691230058335,7,1111.3333333333335
0.049911691230058335,27,1144.85
0.049911691230058335,4,1103.5055555555555
0.049911691230058335,47,1215.3111111111111
0.049911691230058335,11,1143.4222222222222
0.049911691230058335,161,1516.8555555555545
0.049911691230058335,34,1165.7777777777778
0.049911691230058335,160,1247.9555555555555
0.049911691230058335,77,1052.6944444444443
0.049911691230058335,122,1284.211111111111
0.049911691230058335,18,1176.611111111111
0.049911691230058335,44,1251.3666666666668
0.049911691230058335,49,1215.4833333333333
0.049911691230058335,47,1218.361111111111
0.049911691230058335,236,1297.6555555555553
0.049911691230058335,262,1353.0722222222219
0.049911691230058335,45,1219.961111111111
0.049911691230058335,57,1188.85
0.049911691230058335,223,1346.9333333333327
0.049911691230058335,210,1829.1277777777777
0.049911691230058335,48,1221.4722222222224
0.049911691230058335,126,1360.4944444444443
0.049911691230058335,60,1183.4388888888889
0.049911691230058335,18,1130.9888888888888
0.049911691230058335,20,1171.3111111111111
0.049911691230058335,216,790.0777777777776
0.049911691230058335,19,1160.7666666666667
0.049911691230058335,433,734.0555555555572
0.049911691230058335,81,1043.2777777777778
0.049911691230058335,22,1146.711111111111
0.049911691230058335,132,1459.794444444444
0.049911691230058335,380,769.7444444444444
0.049911691230058335,195,1162.333333333333
0.049911691230058335,58,1087.0444444444445
0.049911691230058335,108,1280.8722222222223
0.049911691230058335,140,1275.2055555555555
0.049911691230058335,215,1231.2166666666667
0.049911691230058335,428,187.83333333333337
0.049911691230058335,125,1440.7277777777779
0.049911691230058335,97,1406.2222222222222
0.049911691230058335,24,1116.4777777777776
0.049911691230058335,344,1035.1499999999999
0.049911691230058335,202,1375.7111111111108
